type	tident	ident	Latitude	Longitude	new_trk	new_seg
TRACK	439	N45W120	49.9990	-119.9990	FALSE	FALSE
TRACK	439	N45W120	49.9990	-115.0010	FALSE	FALSE
TRACK	440	N45W125	49.9990	-120.0010	FALSE	TRUE
TRACK	440	N45W125	45.0010	-120.0010	FALSE	FALSE
TRACK	440	N45W125	45.0010	-124.9990	FALSE	FALSE
TRACK	440	N45W125	49.9990	-124.9990	FALSE	FALSE
TRACK	440	N45W125	49.9990	-120.0010	FALSE	FALSE
TRACK	441	N45W130	49.9990	-125.0010	FALSE	TRUE
TRACK	441	N45W130	45.0010	-125.0010	FALSE	FALSE
TRACK	441	N45W130	45.0010	-129.9990	FALSE	FALSE
TRACK	441	N45W130	49.9990	-129.9990	FALSE	FALSE
TRACK	441	N45W130	49.9990	-125.0010	FALSE	FALSE
TRACK	442	N50E000	54.9990	4.9990	FALSE	TRUE
TRACK	442	N50E000	50.0010	4.9990	FALSE	FALSE
TRACK	442	N50E000	50.0010	0.0010	FALSE	FALSE
TRACK	442	N50E000	54.9990	0.0010	FALSE	FALSE
TRACK	442	N50E000	54.9990	4.9990	FALSE	FALSE
TRACK	443	N50E005	54.9990	9.9990	FALSE	TRUE
TRACK	443	N50E005	50.0010	9.9990	FALSE	FALSE
TRACK	443	N50E005	50.0010	5.0010	FALSE	FALSE
TRACK	443	N50E005	54.9990	5.0010	FALSE	FALSE
TRACK	443	N50E005	54.9990	9.9990	FALSE	FALSE
TRACK	444	N50E010	54.9990	14.9990	FALSE	TRUE
TRACK	444	N50E010	50.0010	14.9990	FALSE	FALSE
TRACK	444	N50E010	50.0010	10.0010	FALSE	FALSE
TRACK	444	N50E010	54.9990	10.0010	FALSE	FALSE
TRACK	444	N50E010	54.9990	14.9990	FALSE	FALSE
TRACK	445	N50E015	54.9990	19.9990	FALSE	TRUE
TRACK	445	N50E015	50.0010	19.9990	FALSE	FALSE
TRACK	445	N50E015	50.0010	15.0010	FALSE	FALSE
TRACK	445	N50E015	54.9990	15.0010	FALSE	FALSE
TRACK	445	N50E015	54.9990	19.9990	FALSE	FALSE
TRACK	446	N50E020	54.9990	24.9990	FALSE	TRUE
TRACK	446	N50E020	50.0010	24.9990	FALSE	FALSE
TRACK	446	N50E020	50.0010	20.0010	FALSE	FALSE
TRACK	446	N50E020	54.9990	20.0010	FALSE	FALSE
TRACK	446	N50E020	54.9990	24.9990	FALSE	FALSE
TRACK	447	N50E025	54.9990	29.9990	FALSE	TRUE
TRACK	447	N50E025	50.0010	29.9990	FALSE	FALSE
TRACK	447	N50E025	50.0010	25.0010	FALSE	FALSE
TRACK	447	N50E025	54.9990	25.0010	FALSE	FALSE
TRACK	447	N50E025	54.9990	29.9990	FALSE	FALSE
TRACK	448	N50E030	54.9990	34.9990	FALSE	TRUE
TRACK	448	N50E030	50.0010	34.9990	FALSE	FALSE
TRACK	448	N50E030	50.0010	30.0010	FALSE	FALSE
TRACK	448	N50E030	54.9990	30.0010	FALSE	FALSE
TRACK	448	N50E030	54.9990	34.9990	FALSE	FALSE
TRACK	449	N50E035	54.9990	39.9990	FALSE	TRUE
TRACK	449	N50E035	50.0010	39.9990	FALSE	FALSE
TRACK	449	N50E035	50.0010	35.0010	FALSE	FALSE
TRACK	449	N50E035	54.9990	35.0010	FALSE	FALSE
TRACK	449	N50E035	54.9990	39.9990	FALSE	FALSE
TRACK	450	N50E040	54.9990	44.9990	FALSE	TRUE
TRACK	450	N50E040	50.0010	44.9990	FALSE	FALSE
TRACK	450	N50E040	50.0010	40.0010	FALSE	FALSE
TRACK	450	N50E040	54.9990	40.0010	FALSE	FALSE
TRACK	450	N50E040	54.9990	44.9990	FALSE	FALSE
TRACK	451	N50E045	54.9990	49.9990	FALSE	TRUE
TRACK	451	N50E045	50.0010	49.9990	FALSE	FALSE
TRACK	451	N50E045	50.0010	45.0010	FALSE	FALSE
TRACK	451	N50E045	54.9990	45.0010	FALSE	FALSE
TRACK	451	N50E045	54.9990	49.9990	FALSE	FALSE
TRACK	452	N50E050	54.9990	54.9990	FALSE	TRUE
TRACK	452	N50E050	50.0010	54.9990	FALSE	FALSE
TRACK	452	N50E050	50.0010	50.0010	FALSE	FALSE
TRACK	452	N50E050	54.9990	50.0010	FALSE	FALSE
TRACK	452	N50E050	54.9990	54.9990	FALSE	FALSE
TRACK	453	N50E055	54.9990	59.9990	FALSE	TRUE
TRACK	453	N50E055	50.0010	59.9990	FALSE	FALSE
TRACK	453	N50E055	50.0010	55.0010	FALSE	FALSE
TRACK	453	N50E055	54.9990	55.0010	FALSE	FALSE
TRACK	453	N50E055	54.9990	59.9990	FALSE	FALSE
TRACK	454	N50E060	54.9990	64.9990	FALSE	TRUE
TRACK	454	N50E060	50.0010	64.9990	FALSE	FALSE
TRACK	454	N50E060	50.0010	60.0010	FALSE	FALSE
TRACK	454	N50E060	54.9990	60.0010	FALSE	FALSE
TRACK	454	N50E060	54.9990	64.9990	FALSE	FALSE
TRACK	455	N50E065	54.9990	69.9990	FALSE	TRUE
TRACK	455	N50E065	50.0010	69.9990	FALSE	FALSE
TRACK	455	N50E065	50.0010	65.0010	FALSE	FALSE
TRACK	455	N50E065	54.9990	65.0010	FALSE	FALSE
TRACK	455	N50E065	54.9990	69.9990	FALSE	FALSE
TRACK	456	N50E070	54.9990	74.9990	FALSE	TRUE
TRACK	456	N50E070	50.0010	74.9990	FALSE	FALSE
TRACK	456	N50E070	50.0010	70.0010	FALSE	FALSE
TRACK	456	N50E070	54.9990	70.0010	FALSE	FALSE
TRACK	456	N50E070	54.9990	74.9990	FALSE	FALSE
TRACK	457	N50E075	54.9990	79.9990	FALSE	TRUE
TRACK	457	N50E075	50.0010	79.9990	FALSE	FALSE
TRACK	457	N50E075	50.0010	75.0010	FALSE	FALSE
TRACK	457	N50E075	54.9990	75.0010	FALSE	FALSE
TRACK	457	N50E075	54.9990	79.9990	FALSE	FALSE
TRACK	458	N50E080	54.9990	84.9990	FALSE	TRUE
TRACK	458	N50E080	50.0010	84.9990	FALSE	FALSE
TRACK	458	N50E080	50.0010	80.0010	FALSE	FALSE
TRACK	458	N50E080	54.9990	80.0010	FALSE	FALSE
TRACK	458	N50E080	54.9990	84.9990	FALSE	FALSE
TRACK	459	N50E085	54.9990	89.9990	FALSE	TRUE
TRACK	459	N50E085	50.0010	89.9990	FALSE	FALSE
TRACK	459	N50E085	50.0010	85.0010	FALSE	FALSE
TRACK	459	N50E085	54.9990	85.0010	FALSE	FALSE
TRACK	459	N50E085	54.9990	89.9990	FALSE	FALSE
TRACK	460	N50E090	54.9990	94.9990	FALSE	TRUE
TRACK	460	N50E090	50.0010	94.9990	FALSE	FALSE
TRACK	460	N50E090	50.0010	90.0010	FALSE	FALSE
TRACK	460	N50E090	54.9990	90.0010	FALSE	FALSE
TRACK	460	N50E090	54.9990	94.9990	FALSE	FALSE
TRACK	461	N50E095	54.9990	99.9990	FALSE	TRUE
TRACK	461	N50E095	50.0010	99.9990	FALSE	FALSE
TRACK	461	N50E095	50.0010	95.0010	FALSE	FALSE
TRACK	461	N50E095	54.9990	95.0010	FALSE	FALSE
TRACK	461	N50E095	54.9990	99.9990	FALSE	FALSE
TRACK	462	N50E100	54.9990	104.9990	FALSE	TRUE
TRACK	462	N50E100	50.0010	104.9990	FALSE	FALSE
TRACK	462	N50E100	50.0010	100.0010	FALSE	FALSE
TRACK	462	N50E100	54.9990	100.0010	FALSE	FALSE
TRACK	462	N50E100	54.9990	104.9990	FALSE	FALSE
TRACK	463	N50E105	54.9990	109.9990	FALSE	TRUE
TRACK	463	N50E105	50.0010	109.9990	FALSE	FALSE
TRACK	463	N50E105	50.0010	105.0010	FALSE	FALSE
TRACK	463	N50E105	54.9990	105.0010	FALSE	FALSE
TRACK	463	N50E105	54.9990	109.9990	FALSE	FALSE
TRACK	464	N50E110	54.9990	114.9990	FALSE	TRUE
TRACK	464	N50E110	50.0010	114.9990	FALSE	FALSE
TRACK	464	N50E110	50.0010	110.0010	FALSE	FALSE
TRACK	464	N50E110	54.9990	110.0010	FALSE	FALSE
TRACK	464	N50E110	54.9990	114.9990	FALSE	FALSE
TRACK	465	N50E115	54.9990	119.9990	FALSE	TRUE
TRACK	465	N50E115	50.0010	119.9990	FALSE	FALSE
TRACK	465	N50E115	50.0010	115.0010	FALSE	FALSE
TRACK	465	N50E115	54.9990	115.0010	FALSE	FALSE
TRACK	465	N50E115	54.9990	119.9990	FALSE	FALSE
TRACK	466	N50E120	54.9990	124.9990	FALSE	TRUE
TRACK	466	N50E120	50.0010	124.9990	FALSE	FALSE
TRACK	466	N50E120	50.0010	120.0010	FALSE	FALSE
TRACK	466	N50E120	54.9990	120.0010	FALSE	FALSE
TRACK	466	N50E120	54.9990	124.9990	FALSE	FALSE
TRACK	467	N50E125	54.9990	129.9990	FALSE	TRUE
TRACK	467	N50E125	50.0010	129.9990	FALSE	FALSE
TRACK	467	N50E125	50.0010	125.0010	FALSE	FALSE
TRACK	467	N50E125	54.9990	125.0010	FALSE	FALSE
TRACK	467	N50E125	54.9990	129.9990	FALSE	FALSE
TRACK	468	N50E130	54.9990	134.9990	FALSE	TRUE
TRACK	468	N50E130	50.0010	134.9990	FALSE	FALSE
TRACK	468	N50E130	50.0010	130.0010	FALSE	FALSE
TRACK	468	N50E130	54.9990	130.0010	FALSE	FALSE
TRACK	468	N50E130	54.9990	134.9990	FALSE	FALSE
TRACK	469	N50E135	54.9990	139.9990	FALSE	TRUE
TRACK	469	N50E135	50.0010	139.9990	FALSE	FALSE
TRACK	469	N50E135	50.0010	135.0010	FALSE	FALSE
TRACK	469	N50E135	54.9990	135.0010	FALSE	FALSE
TRACK	469	N50E135	54.9990	139.9990	FALSE	FALSE
TRACK	470	N50E140	54.9990	144.9990	FALSE	TRUE
TRACK	470	N50E140	50.0010	144.9990	FALSE	FALSE
TRACK	470	N50E140	50.0010	140.0010	FALSE	FALSE
TRACK	470	N50E140	54.9990	140.0010	FALSE	FALSE
TRACK	470	N50E140	54.9990	144.9990	FALSE	FALSE
TRACK	471	N50E150	54.9990	154.9990	FALSE	TRUE
TRACK	471	N50E150	50.0010	154.9990	FALSE	FALSE
TRACK	471	N50E150	50.0010	150.0010	FALSE	FALSE
TRACK	471	N50E150	54.9990	150.0010	FALSE	FALSE
TRACK	471	N50E150	54.9990	154.9990	FALSE	FALSE
TRACK	472	N50E155	54.9990	159.9990	FALSE	TRUE
TRACK	472	N50E155	50.0010	159.9990	FALSE	FALSE
TRACK	472	N50E155	50.0010	155.0010	FALSE	FALSE
TRACK	472	N50E155	54.9990	155.0010	FALSE	FALSE
TRACK	472	N50E155	54.9990	159.9990	FALSE	FALSE
TRACK	473	N50E160	54.9990	164.9990	FALSE	TRUE
TRACK	473	N50E160	50.0010	164.9990	FALSE	FALSE
TRACK	473	N50E160	50.0010	160.0010	FALSE	FALSE
TRACK	473	N50E160	54.9990	160.0010	FALSE	FALSE
TRACK	473	N50E160	54.9990	164.9990	FALSE	FALSE
TRACK	474	N50E165	54.9990	169.9990	FALSE	TRUE
TRACK	474	N50E165	50.0010	169.9990	FALSE	FALSE
TRACK	474	N50E165	50.0010	165.0010	FALSE	FALSE
TRACK	474	N50E165	54.9990	165.0010	FALSE	FALSE
TRACK	474	N50E165	54.9990	169.9990	FALSE	FALSE
TRACK	475	N50E170	54.9990	174.9990	FALSE	TRUE
TRACK	475	N50E170	50.0010	174.9990	FALSE	FALSE
TRACK	475	N50E170	50.0010	170.0010	FALSE	FALSE
TRACK	475	N50E170	54.9990	170.0010	FALSE	FALSE
TRACK	475	N50E170	54.9990	174.9990	FALSE	FALSE
TRACK	476	N50E175	54.9990	179.9990	FALSE	TRUE
TRACK	476	N50E175	50.0010	179.9990	FALSE	FALSE
TRACK	476	N50E175	50.0010	175.0010	FALSE	FALSE
TRACK	476	N50E175	54.9990	175.0010	FALSE	FALSE
TRACK	476	N50E175	54.9990	179.9990	FALSE	FALSE
TRACK	477	N50W005	54.9990	-0.0010	FALSE	TRUE
TRACK	477	N50W005	50.0010	-0.0010	FALSE	FALSE
TRACK	477	N50W005	50.0010	-4.9990	FALSE	FALSE
TRACK	477	N50W005	54.9990	-4.9990	FALSE	FALSE
TRACK	477	N50W005	54.9990	-0.0010	FALSE	FALSE
TRACK	478	N50W010	54.9990	-5.0010	FALSE	TRUE
TRACK	478	N50W010	50.0010	-5.0010	FALSE	FALSE
TRACK	478	N50W010	50.0010	-9.9990	FALSE	FALSE
TRACK	478	N50W010	54.9990	-9.9990	FALSE	FALSE
TRACK	478	N50W010	54.9990	-5.0010	FALSE	FALSE
TRACK	479	N50W015	54.9990	-10.0010	FALSE	TRUE
TRACK	479	N50W015	50.0010	-10.0010	FALSE	FALSE
TRACK	479	N50W015	50.0010	-14.9990	FALSE	FALSE
TRACK	479	N50W015	54.9990	-14.9990	FALSE	FALSE
TRACK	479	N50W015	54.9990	-10.0010	FALSE	FALSE
TRACK	480	N50W060	54.9990	-55.0010	FALSE	TRUE
TRACK	480	N50W060	50.0010	-55.0010	FALSE	FALSE
TRACK	480	N50W060	50.0010	-59.9990	FALSE	FALSE
TRACK	480	N50W060	54.9990	-59.9990	FALSE	FALSE
TRACK	480	N50W060	54.9990	-55.0010	FALSE	FALSE
TRACK	481	N50W065	54.9990	-60.0010	FALSE	TRUE
TRACK	481	N50W065	50.0010	-60.0010	FALSE	FALSE
TRACK	481	N50W065	50.0010	-64.9990	FALSE	FALSE
TRACK	481	N50W065	54.9990	-64.9990	FALSE	FALSE
TRACK	481	N50W065	54.9990	-60.0010	FALSE	FALSE
TRACK	482	N50W070	54.9990	-65.0010	FALSE	TRUE
TRACK	482	N50W070	50.0010	-65.0010	FALSE	FALSE
TRACK	482	N50W070	50.0010	-69.9990	FALSE	FALSE
TRACK	482	N50W070	54.9990	-69.9990	FALSE	FALSE
TRACK	482	N50W070	54.9990	-65.0010	FALSE	FALSE
TRACK	483	N50W075	54.9990	-70.0010	FALSE	TRUE
TRACK	483	N50W075	50.0010	-70.0010	FALSE	FALSE
TRACK	483	N50W075	50.0010	-74.9990	FALSE	FALSE
TRACK	483	N50W075	54.9990	-74.9990	FALSE	FALSE
TRACK	483	N50W075	54.9990	-70.0010	FALSE	FALSE
TRACK	484	N50W080	54.9990	-75.0010	FALSE	TRUE
TRACK	484	N50W080	50.0010	-75.0010	FALSE	FALSE
TRACK	484	N50W080	50.0010	-79.9990	FALSE	FALSE
TRACK	484	N50W080	54.9990	-79.9990	FALSE	FALSE
TRACK	484	N50W080	54.9990	-75.0010	FALSE	FALSE
TRACK	485	N50W085	54.9990	-80.0010	FALSE	TRUE
TRACK	485	N50W085	50.0010	-80.0010	FALSE	FALSE
TRACK	485	N50W085	50.0010	-84.9990	FALSE	FALSE
TRACK	485	N50W085	54.9990	-84.9990	FALSE	FALSE
TRACK	485	N50W085	54.9990	-80.0010	FALSE	FALSE
TRACK	486	N50W090	54.9990	-85.0010	FALSE	TRUE
TRACK	486	N50W090	50.0010	-85.0010	FALSE	FALSE
TRACK	486	N50W090	50.0010	-89.9990	FALSE	FALSE
TRACK	486	N50W090	54.9990	-89.9990	FALSE	FALSE
TRACK	486	N50W090	54.9990	-85.0010	FALSE	FALSE
TRACK	487	N50W095	54.9990	-90.0010	FALSE	TRUE
TRACK	487	N50W095	50.0010	-90.0010	FALSE	FALSE
TRACK	487	N50W095	50.0010	-94.9990	FALSE	FALSE
TRACK	487	N50W095	54.9990	-94.9990	FALSE	FALSE
TRACK	487	N50W095	54.9990	-90.0010	FALSE	FALSE
TRACK	488	N50W100	54.9990	-95.0010	FALSE	TRUE
TRACK	488	N50W100	50.0010	-95.0010	FALSE	FALSE
TRACK	488	N50W100	50.0010	-99.9990	FALSE	FALSE
TRACK	488	N50W100	54.9990	-99.9990	FALSE	FALSE
TRACK	488	N50W100	54.9990	-95.0010	FALSE	FALSE
TRACK	489	N50W105	54.9990	-100.0010	FALSE	TRUE
TRACK	489	N50W105	50.0010	-100.0010	FALSE	FALSE
TRACK	489	N50W105	50.0010	-104.9990	FALSE	FALSE
TRACK	489	N50W105	54.9990	-104.9990	FALSE	FALSE
TRACK	489	N50W105	54.9990	-100.0010	FALSE	FALSE
TRACK	490	N50W110	54.9990	-105.0010	FALSE	TRUE
TRACK	490	N50W110	50.0010	-105.0010	FALSE	FALSE
TRACK	490	N50W110	50.0010	-109.9990	FALSE	FALSE
TRACK	490	N50W110	54.9990	-109.9990	FALSE	FALSE
TRACK	490	N50W110	54.9990	-105.0010	FALSE	FALSE
TRACK	491	N50W115	54.9990	-110.0010	FALSE	TRUE
TRACK	491	N50W115	50.0010	-110.0010	FALSE	FALSE
TRACK	491	N50W115	50.0010	-114.9990	FALSE	FALSE
TRACK	491	N50W115	54.9990	-114.9990	FALSE	FALSE
TRACK	491	N50W115	54.9990	-110.0010	FALSE	FALSE
TRACK	492	N50W120	54.9990	-115.0010	FALSE	TRUE
TRACK	492	N50W120	50.0010	-115.0010	FALSE	FALSE
TRACK	492	N50W120	50.0010	-119.9990	FALSE	FALSE
TRACK	492	N50W120	54.9990	-119.9990	FALSE	FALSE
TRACK	492	N50W120	54.9990	-115.0010	FALSE	FALSE
TRACK	493	N50W125	54.9990	-120.0010	FALSE	TRUE
TRACK	493	N50W125	50.0010	-120.0010	FALSE	FALSE
TRACK	493	N50W125	50.0010	-124.9990	FALSE	FALSE
TRACK	493	N50W125	54.9990	-124.9990	FALSE	FALSE
TRACK	493	N50W125	54.9990	-120.0010	FALSE	FALSE
TRACK	494	N50W130	54.9990	-125.0010	FALSE	TRUE
TRACK	494	N50W130	50.0010	-125.0010	FALSE	FALSE
TRACK	494	N50W130	50.0010	-129.9990	FALSE	FALSE
TRACK	494	N50W130	54.9990	-129.9990	FALSE	FALSE
TRACK	494	N50W130	54.9990	-125.0010	FALSE	FALSE
TRACK	495	N50W135	54.9990	-130.0010	FALSE	TRUE
TRACK	495	N50W135	50.0010	-130.0010	FALSE	FALSE
TRACK	495	N50W135	50.0010	-134.9990	FALSE	FALSE
TRACK	495	N50W135	54.9990	-134.9990	FALSE	FALSE
TRACK	495	N50W135	54.9990	-130.0010	FALSE	FALSE
TRACK	496	N50W160	54.9990	-155.0010	FALSE	TRUE
TRACK	496	N50W160	50.0010	-155.0010	FALSE	FALSE
TRACK	496	N50W160	50.0010	-159.9990	FALSE	FALSE
TRACK	496	N50W160	54.9990	-159.9990	FALSE	FALSE
TRACK	496	N50W160	54.9990	-155.0010	FALSE	FALSE
TRACK	497	N50W165	54.9990	-160.0010	FALSE	TRUE
TRACK	497	N50W165	50.0010	-160.0010	FALSE	FALSE
TRACK	497	N50W165	50.0010	-164.9990	FALSE	FALSE
TRACK	497	N50W165	54.9990	-164.9990	FALSE	FALSE
TRACK	497	N50W165	54.9990	-160.0010	FALSE	FALSE
TRACK	498	N50W170	54.9990	-165.0010	FALSE	TRUE
TRACK	498	N50W170	50.0010	-165.0010	FALSE	FALSE
TRACK	498	N50W170	50.0010	-169.9990	FALSE	FALSE
TRACK	498	N50W170	54.9990	-169.9990	FALSE	FALSE
TRACK	498	N50W170	54.9990	-165.0010	FALSE	FALSE
TRACK	499	N50W175	54.9990	-170.0010	FALSE	TRUE
TRACK	499	N50W175	50.0010	-170.0010	FALSE	FALSE
TRACK	499	N50W175	50.0010	-174.9990	FALSE	FALSE
TRACK	499	N50W175	54.9990	-174.9990	FALSE	FALSE
TRACK	499	N50W175	54.9990	-170.0010	FALSE	FALSE
TRACK	500	N50W180	54.9990	-175.0010	FALSE	TRUE
TRACK	500	N50W180	50.0010	-175.0010	FALSE	FALSE
TRACK	500	N50W180	50.0010	-179.9990	FALSE	FALSE
TRACK	500	N50W180	54.9990	-179.9990	FALSE	FALSE
TRACK	500	N50W180	54.9990	-175.0010	FALSE	FALSE
TRACK	501	N55E000	59.9990	4.9990	FALSE	TRUE
TRACK	501	N55E000	55.0010	4.9990	FALSE	FALSE
TRACK	501	N55E000	55.0010	0.0010	FALSE	FALSE
TRACK	501	N55E000	59.9990	0.0010	FALSE	FALSE
TRACK	501	N55E000	59.9990	4.9990	FALSE	FALSE
TRACK	502	N55E005	59.9990	9.9990	FALSE	TRUE
TRACK	502	N55E005	55.0010	9.9990	FALSE	FALSE
TRACK	502	N55E005	55.0010	5.0010	FALSE	FALSE
TRACK	502	N55E005	59.9990	5.0010	FALSE	FALSE
TRACK	502	N55E005	59.9990	9.9990	FALSE	FALSE
TRACK	503	N55E010	59.9990	14.9990	FALSE	TRUE
TRACK	503	N55E010	55.0010	14.9990	FALSE	FALSE
TRACK	503	N55E010	55.0010	10.0010	FALSE	FALSE
TRACK	503	N55E010	59.9990	10.0010	FALSE	FALSE
TRACK	503	N55E010	59.9990	14.9990	FALSE	FALSE
TRACK	504	N55E015	59.9990	19.9990	FALSE	TRUE
TRACK	504	N55E015	55.0010	19.9990	FALSE	FALSE
TRACK	504	N55E015	55.0010	15.0010	FALSE	FALSE
TRACK	504	N55E015	59.9990	15.0010	FALSE	FALSE
TRACK	504	N55E015	59.9990	19.9990	FALSE	FALSE
TRACK	505	N55E020	59.9990	24.9990	FALSE	TRUE
TRACK	505	N55E020	55.0010	24.9990	FALSE	FALSE
TRACK	505	N55E020	55.0010	20.0010	FALSE	FALSE
TRACK	505	N55E020	59.9990	20.0010	FALSE	FALSE
TRACK	505	N55E020	59.9990	24.9990	FALSE	FALSE
TRACK	506	N55E025	59.9990	29.9990	FALSE	TRUE
TRACK	506	N55E025	55.0010	29.9990	FALSE	FALSE
TRACK	506	N55E025	55.0010	25.0010	FALSE	FALSE
TRACK	506	N55E025	59.9990	25.0010	FALSE	FALSE
TRACK	506	N55E025	59.9990	29.9990	FALSE	FALSE
TRACK	507	N55E030	59.9990	34.9990	FALSE	TRUE
TRACK	507	N55E030	55.0010	34.9990	FALSE	FALSE
TRACK	507	N55E030	55.0010	30.0010	FALSE	FALSE
TRACK	507	N55E030	59.9990	30.0010	FALSE	FALSE
TRACK	507	N55E030	59.9990	34.9990	FALSE	FALSE
TRACK	508	N55E035	59.9990	39.9990	FALSE	TRUE
TRACK	508	N55E035	55.0010	39.9990	FALSE	FALSE
TRACK	508	N55E035	55.0010	35.0010	FALSE	FALSE
TRACK	508	N55E035	59.9990	35.0010	FALSE	FALSE
TRACK	508	N55E035	59.9990	39.9990	FALSE	FALSE
TRACK	509	N55E040	59.9990	44.9990	FALSE	TRUE
TRACK	509	N55E040	55.0010	44.9990	FALSE	FALSE
TRACK	509	N55E040	55.0010	40.0010	FALSE	FALSE
TRACK	509	N55E040	59.9990	40.0010	FALSE	FALSE
TRACK	509	N55E040	59.9990	44.9990	FALSE	FALSE
TRACK	510	N55E045	59.9990	49.9990	FALSE	TRUE
TRACK	510	N55E045	55.0010	49.9990	FALSE	FALSE
TRACK	510	N55E045	55.0010	45.0010	FALSE	FALSE
TRACK	510	N55E045	59.9990	45.0010	FALSE	FALSE
TRACK	510	N55E045	59.9990	49.9990	FALSE	FALSE
TRACK	511	N55E050	59.9990	54.9990	FALSE	TRUE
TRACK	511	N55E050	55.0010	54.9990	FALSE	FALSE
TRACK	511	N55E050	55.0010	50.0010	FALSE	FALSE
TRACK	511	N55E050	59.9990	50.0010	FALSE	FALSE
TRACK	511	N55E050	59.9990	54.9990	FALSE	FALSE
TRACK	512	N55E055	59.9990	59.9990	FALSE	TRUE
TRACK	512	N55E055	55.0010	59.9990	FALSE	FALSE
TRACK	512	N55E055	55.0010	55.0010	FALSE	FALSE
TRACK	512	N55E055	59.9990	55.0010	FALSE	FALSE
TRACK	512	N55E055	59.9990	59.9990	FALSE	FALSE
TRACK	513	N55E060	59.9990	64.9990	FALSE	TRUE
TRACK	513	N55E060	55.0010	64.9990	FALSE	FALSE
TRACK	513	N55E060	55.0010	60.0010	FALSE	FALSE
TRACK	513	N55E060	59.9990	60.0010	FALSE	FALSE
TRACK	513	N55E060	59.9990	64.9990	FALSE	FALSE
TRACK	514	N55E065	59.9990	69.9990	FALSE	TRUE
TRACK	514	N55E065	55.0010	69.9990	FALSE	FALSE
TRACK	514	N55E065	55.0010	65.0010	FALSE	FALSE
TRACK	514	N55E065	59.9990	65.0010	FALSE	FALSE
TRACK	514	N55E065	59.9990	69.9990	FALSE	FALSE
TRACK	515	N55E070	59.9990	74.9990	FALSE	TRUE
TRACK	515	N55E070	55.0010	74.9990	FALSE	FALSE
TRACK	515	N55E070	55.0010	70.0010	FALSE	FALSE
TRACK	515	N55E070	59.9990	70.0010	FALSE	FALSE
TRACK	515	N55E070	59.9990	74.9990	FALSE	FALSE
TRACK	516	N55E075	59.9990	79.9990	FALSE	TRUE
TRACK	516	N55E075	55.0010	79.9990	FALSE	FALSE
TRACK	516	N55E075	55.0010	75.0010	FALSE	FALSE
TRACK	516	N55E075	59.9990	75.0010	FALSE	FALSE
TRACK	516	N55E075	59.9990	79.9990	FALSE	FALSE
TRACK	517	N55E080	59.9990	84.9990	FALSE	TRUE
TRACK	517	N55E080	55.0010	84.9990	FALSE	FALSE
TRACK	517	N55E080	55.0010	80.0010	FALSE	FALSE
TRACK	517	N55E080	59.9990	80.0010	FALSE	FALSE
TRACK	517	N55E080	59.9990	84.9990	FALSE	FALSE
TRACK	518	N55E085	59.9990	89.9990	FALSE	TRUE
TRACK	518	N55E085	55.0010	89.9990	FALSE	FALSE
TRACK	518	N55E085	55.0010	85.0010	FALSE	FALSE
TRACK	518	N55E085	59.9990	85.0010	FALSE	FALSE
TRACK	518	N55E085	59.9990	89.9990	FALSE	FALSE
TRACK	519	N55E090	59.9990	94.9990	FALSE	TRUE
TRACK	519	N55E090	55.0010	94.9990	FALSE	FALSE
TRACK	519	N55E090	55.0010	90.0010	FALSE	FALSE
TRACK	519	N55E090	59.9990	90.0010	FALSE	FALSE
TRACK	519	N55E090	59.9990	94.9990	FALSE	FALSE
TRACK	520	N55E095	59.9990	99.9990	FALSE	TRUE
TRACK	520	N55E095	55.0010	99.9990	FALSE	FALSE
TRACK	520	N55E095	55.0010	95.0010	FALSE	FALSE
TRACK	520	N55E095	59.9990	95.0010	FALSE	FALSE
TRACK	520	N55E095	59.9990	99.9990	FALSE	FALSE
TRACK	521	N55E100	59.9990	104.9990	FALSE	TRUE
TRACK	521	N55E100	55.0010	104.9990	FALSE	FALSE
TRACK	521	N55E100	55.0010	100.0010	FALSE	FALSE
TRACK	521	N55E100	59.9990	100.0010	FALSE	FALSE
TRACK	521	N55E100	59.9990	104.9990	FALSE	FALSE
TRACK	522	N55E105	59.9990	109.9990	FALSE	TRUE
TRACK	522	N55E105	55.0010	109.9990	FALSE	FALSE
TRACK	522	N55E105	55.0010	105.0010	FALSE	FALSE
TRACK	522	N55E105	59.9990	105.0010	FALSE	FALSE
TRACK	522	N55E105	59.9990	109.9990	FALSE	FALSE
TRACK	523	N55E110	59.9990	114.9990	FALSE	TRUE
TRACK	523	N55E110	55.0010	114.9990	FALSE	FALSE
TRACK	523	N55E110	55.0010	110.0010	FALSE	FALSE
TRACK	523	N55E110	59.9990	110.0010	FALSE	FALSE
TRACK	523	N55E110	59.9990	114.9990	FALSE	FALSE
TRACK	524	N55E115	59.9990	119.9990	FALSE	TRUE
TRACK	524	N55E115	55.0010	119.9990	FALSE	FALSE
TRACK	524	N55E115	55.0010	115.0010	FALSE	FALSE
TRACK	524	N55E115	59.9990	115.0010	FALSE	FALSE
TRACK	524	N55E115	59.9990	119.9990	FALSE	FALSE
TRACK	525	N55E120	59.9990	124.9990	FALSE	TRUE
TRACK	525	N55E120	55.0010	124.9990	FALSE	FALSE
TRACK	525	N55E120	55.0010	120.0010	FALSE	FALSE
TRACK	525	N55E120	59.9990	120.0010	FALSE	FALSE
TRACK	525	N55E120	59.9990	124.9990	FALSE	FALSE
