Nr   tilename      min_lat       max_lat    min_lon      max_lon  #data_pts #no-data_pts
----------------------------------------------------------------------------------------
399   N45E030      45.0010      49.9990      30.0010      34.9990  6250000        0
400   N45E035      45.0010      49.9990      35.0010      39.9990  6250000        0
401   N45E040      45.0010      49.9990      40.0010      44.9990  6250000        0
402   N45E045      45.0010      49.9990      45.0010      49.9990  6250000        0
403   N45E050      45.0010      49.9990      50.0010      54.9990  6250000        0
404   N45E055      45.0010      49.9990      55.0010      59.9990  6250000        0
405   N45E060      45.0010      49.9990      60.0010      64.9990  6250000        0
406   N45E065      45.0010      49.9990      65.0010      69.9990  6250000        0
407   N45E070      45.0010      49.9990      70.0010      74.9990  6250000        0
408   N45E075      45.0010      49.9990      75.0010      79.9990  6250000        0
409   N45E080      45.0010      49.9990      80.0010      84.9990  6250000        0
410   N45E085      45.0010      49.9990      85.0010      89.9990  6250000        0
411   N45E090      45.0010      49.9990      90.0010      94.9990  6250000        0
412   N45E095      45.0010      49.9990      95.0010      99.9990  6250000        0
413   N45E100      45.0010      49.9990     100.0010     104.9990  6250000        0
414   N45E105      45.0010      49.9990     105.0010     109.9990  6250000        0
415   N45E110      45.0010      49.9990     110.0010     114.9990  6250000        0
416   N45E115      45.0010      49.9990     115.0010     119.9990  6250000        0
417   N45E120      45.0010      49.9990     120.0010     124.9990  6250000        0
418   N45E125      45.0010      49.9990     125.0010     129.9990  6250000        0
419   N45E130      45.0010      49.9990     130.0010     134.9990  6250000        0
420   N45E135      45.0010      49.9990     135.0010     139.9990  4986115  1263885
421   N45E140      45.0010      49.9990     140.0010     144.9990  1780868  4469132
422   N45E145      45.0010      49.9990     145.0010     149.9990   208207  6041793
423   N45E150      45.0010      49.9990     150.0010     154.9990   358523  5891477
424   N45E155      45.0010      49.9990     155.0010     159.9990     6247  6243753
425   N45W005      45.0010      49.9990      -4.9990      -0.0010  3188454  3061546
426   N45W010      45.0010      49.9990      -9.9990      -5.0010    43654  6206346
427   N45W055      45.0010      49.9990     -54.9990     -50.0010  1456221  4793779
428   N45W060      45.0010      49.9990     -59.9990     -55.0010  2635415  3614585
429   N45W065      45.0010      49.9990     -64.9990     -60.0010  2667032  3582968
430   N45W070      45.0010      49.9990     -69.9990     -65.0010  5670185   579815
431   N45W075      45.0010      49.9990     -74.9990     -70.0010  6250000        0
432   N45W080      45.0010      49.9990     -79.9990     -75.0010  6250000        0
433   N45W085      45.0010      49.9990     -84.9990     -80.0010  6250000        0
434   N45W090      45.0010      49.9990     -89.9990     -85.0010  6250000        0
435   N45W095      45.0010      49.9990     -94.9990     -90.0010  6250000        0
436   N45W100      45.0010      49.9990     -99.9990     -95.0010  6250000        0
437   N45W105      45.0010      49.9990    -104.9990    -100.0010  6250000        0
438   N45W110      45.0010      49.9990    -109.9990    -105.0010  6250000        0
439   N45W115      45.0010      49.9990    -114.9990    -110.0010  6250000        0
440   N45W120      45.0010      49.9990    -119.9990    -115.0010  6250000        0
441   N45W125      45.0010      49.9990    -124.9990    -120.0010  5632701   617299
442   N45W130      45.0010      49.9990    -129.9990    -125.0010   497813  5752187
443   N50E000      50.0010      54.9990       0.0010       4.9990  2483791  3766209
444   N50E005      50.0010      54.9990       5.0010       9.9990  5172892  1077108
445   N50E010      50.0010      54.9990      10.0010      14.9990  5741032   508968
446   N50E015      50.0010      54.9990      15.0010      19.9990  5786875   463125
447   N50E020      50.0010      54.9990      20.0010      24.9990  6249923       77
448   N50E025      50.0010      54.9990      25.0010      29.9990  6250000        0
449   N50E030      50.0010      54.9990      30.0010      34.9990  6250000        0
450   N50E035      50.0010      54.9990      35.0010      39.9990  6250000        0
451   N50E040      50.0010      54.9990      40.0010      44.9990  6250000        0
452   N50E045      50.0010      54.9990      45.0010      49.9990  6250000        0
453   N50E050      50.0010      54.9990      50.0010      54.9990  6250000        0
454   N50E055      50.0010      54.9990      55.0010      59.9990  6250000        0
455   N50E060      50.0010      54.9990      60.0010      64.9990  6250000        0
456   N50E065      50.0010      54.9990      65.0010      69.9990  6250000        0
457   N50E070      50.0010      54.9990      70.0010      74.9990  6250000        0
458   N50E075      50.0010      54.9990      75.0010      79.9990  6250000        0
459   N50E080      50.0010      54.9990      80.0010      84.9990  6250000        0
460   N50E085      50.0010      54.9990      85.0010      89.9990  6250000        0
461   N50E090      50.0010      54.9990      90.0010      94.9990  6250000        0
462   N50E095      50.0010      54.9990      95.0010      99.9990  6250000        0
463   N50E100      50.0010      54.9990     100.0010     104.9990  6250000        0
464   N50E105      50.0010      54.9990     105.0010     109.9990  6250000        0
465   N50E110      50.0010      54.9990     110.0010     114.9990  6250000        0
466   N50E115      50.0010      54.9990     115.0010     119.9990  6250000        0
467   N50E120      50.0010      54.9990     120.0010     124.9990  6250000        0
468   N50E125      50.0010      54.9990     125.0010     129.9990  6250000        0
469   N50E130      50.0010      54.9990     130.0010     134.9990  6250000        0
470   N50E135      50.0010      54.9990     135.0010     139.9990  5744743   505257
471   N50E140      50.0010      54.9990     140.0010     144.9990  2777468  3472532
472   N50E150      50.0010      54.9990     150.0010     154.9990     6615  6243385
473   N50E155      50.0010      54.9990     155.0010     159.9990  3282295  2967705
474   N50E160      50.0010      54.9990     160.0010     164.9990   355928  5894072
475   N50E165      50.0010      54.9990     165.0010     169.9990   106124  6143876
476   N50E170      50.0010      54.9990     170.0010     174.9990   163006  6086994
477   N50E175      50.0010      54.9990     175.0010     179.9990   231393  6018607
478   N50W005      50.0010      54.9990      -4.9990      -0.0010  4868786  1381214
479   N50W010      50.0010      54.9990      -9.9990      -5.0010  3324827  2925173
480   N50W015      50.0010      54.9990     -14.9990     -10.0010   219988  6030012
481   N50W060      50.0010      54.9990     -59.9990     -55.0010  4560573  1689427
482   N50W065      50.0010      54.9990     -64.9990     -60.0010  6116388   133612
483   N50W070      50.0010      54.9990     -69.9990     -65.0010  6198707    51293
484   N50W075      50.0010      54.9990     -74.9990     -70.0010  6250000        0
485   N50W080      50.0010      54.9990     -79.9990     -75.0010  5891380   358620
486   N50W085      50.0010      54.9990     -84.9990     -80.0010  4969816  1280184
487   N50W090      50.0010      54.9990     -89.9990     -85.0010  6250000        0
488   N50W095      50.0010      54.9990     -94.9990     -90.0010  6250000        0
489   N50W100      50.0010      54.9990     -99.9990     -95.0010  6250000        0
490   N50W105      50.0010      54.9990    -104.9990    -100.0010  6250000        0
491   N50W110      50.0010      54.9990    -109.9990    -105.0010  6250000        0
492   N50W115      50.0010      54.9990    -114.9990    -110.0010  6250000        0
493   N50W120      50.0010      54.9990    -119.9990    -115.0010  6250000        0
494   N50W125      50.0010      54.9990    -124.9990    -120.0010  6250000        0
495   N50W130      50.0010      54.9990    -129.9990    -125.0010  5212310  1037690
496   N50W135      50.0010      54.9990    -134.9990    -130.0010  1209426  5040574
497   N50W160      50.0010      54.9990    -159.9990    -155.0010    57258  6192742
498   N50W165      50.0010      54.9990    -164.9990    -160.0010   450824  5799176
499   N50W170      50.0010      54.9990    -169.9990    -165.0010   572123  5677877
500   N50W175      50.0010      54.9990    -174.9990    -170.0010   300348  5949652
501   N50W180      50.0010      54.9990    -179.9990    -175.0010   434067  5815933
502   N55E000      55.0010      59.9990       0.0010       4.9990    17931  6232069
503   N55E005      55.0010      59.9990       5.0010       9.9990  3207683  3042317
504   N55E010      55.0010      59.9990      10.0010      14.9990  5135624  1114376
505   N55E015      55.0010      59.9990      15.0010      19.9990  2982427  3267573
506   N55E020      55.0010      59.9990      20.0010      24.9990  3880237  2369763
507   N55E025      55.0010      59.9990      25.0010      29.9990  6008944   241056
508   N55E030      55.0010      59.9990      30.0010      34.9990  6250000        0
509   N55E035      55.0010      59.9990      35.0010      39.9990  6250000        0
510   N55E040      55.0010      59.9990      40.0010      44.9990  6250000        0
511   N55E045      55.0010      59.9990      45.0010      49.9990  6250000        0
512   N55E050      55.0010      59.9990      50.0010      54.9990  6250000        0
513   N55E055      55.0010      59.9990      55.0010      59.9990  6250000        0
514   N55E060      55.0010      59.9990      60.0010      64.9990  6250000        0
515   N55E065      55.0010      59.9990      65.0010      69.9990  6250000        0
516   N55E070      55.0010      59.9990      70.0010      74.9990  6250000        0
517   N55E075      55.0010      59.9990      75.0010      79.9990  6250000        0
518   N55E080      55.0010      59.9990      80.0010      84.9990  6250000        0
519   N55E085      55.0010      59.9990      85.0010      89.9990  6250000        0
520   N55E090      55.0010      59.9990      90.0010      94.9990  6250000        0
521   N55E095      55.0010      59.9990      95.0010      99.9990  6250000        0
522   N55E100      55.0010      59.9990     100.0010     104.9990  6250000        0
523   N55E105      55.0010      59.9990     105.0010     109.9990  6250000        0
524   N55E110      55.0010      59.9990     110.0010     114.9990  6250000        0
525   N55E115      55.0010      59.9990     115.0010     119.9990  6250000        0
526   N55E120      55.0010      59.9990     120.0010     124.9990  6250000        0
527   N55E125      55.0010      59.9990     125.0010     129.9990  6250000        0
528   N55E130      55.0010      59.9990     130.0010     134.9990  6250000        0
529   N55E135      55.0010      59.9990     135.0010     139.9990  5024418  1225582
530   N55E140      55.0010      59.9990     140.0010     144.9990  1512050  4737950
531   N55E145      55.0010      59.9990     145.0010     149.9990   919984  5330016
532   N55E150      55.0010      59.9990     150.0010     154.9990  1162130  5087870
533   N55E155      55.0010      59.9990     155.0010     159.9990  3338730  2911270
534   N55E160      55.0010      59.9990     160.0010     164.9990  3728174  2521826
535   N55E165      55.0010      59.9990     165.0010     169.9990   121298  6128702
536   N55W005      55.0010      59.9990      -4.9990      -0.0010  2750816  3499184
537   N55W010      55.0010      59.9990      -9.9990      -5.0010  1742032  4507968
538   N55W015      55.0010      59.9990     -14.9990     -10.0010     7924  6242076
539   N55W060      55.0010      59.9990     -59.9990     -55.0010   176207  6073793
540   N55W065      55.0010      59.9990     -64.9990     -60.0010  4276023  1973977
541   N55W070      55.0010      59.9990     -69.9990     -65.0010  5257235   992765
542   N55W075      55.0010      59.9990     -74.9990     -70.0010  6250000        0
543   N55W080      55.0010      59.9990     -79.9990     -75.0010  4110682  2139318
544   N55W085      55.0010      59.9990     -84.9990     -80.0010   424254  5825746
545   N55W090      55.0010      59.9990     -89.9990     -85.0010  1633126  4616874
546   N55W095      55.0010      59.9990     -94.9990     -90.0010  3848734  2401266
547   N55W100      55.0010      59.9990     -99.9990     -95.0010  6250000        0
548   N55W105      55.0010      59.9990    -104.9990    -100.0010  6250000        0
549   N55W110      55.0010      59.9990    -109.9990    -105.0010  6250000        0
550   N55W115      55.0010      59.9990    -114.9990    -110.0010  6250000        0
551   N55W120      55.0010      59.9990    -119.9990    -115.0010  6250000        0
552   N55W125      55.0010      59.9990    -124.9990    -120.0010  6250000        0
553   N55W130      55.0010      59.9990    -129.9990    -125.0010  6250000        0
554   N55W135      55.0010      59.9990    -134.9990    -130.0010  5942915   307085
555   N55W140      55.0010      59.9990    -139.9990    -135.0010  2178079  4071921
556   N55W145      55.0010      59.9990    -144.9990    -140.0010   178120  6071880
557   N55W150      55.0010      59.9990    -149.9990    -145.0010   202657  6047343
558   N55W155      55.0010      59.9990    -154.9990    -150.0010  2182507  4067493
559   N55W160      55.0010      59.9990    -159.9990    -155.0010  3678442  2571558
560   N55W165      55.0010      59.9990    -164.9990    -160.0010  1661667  4588333
561   N55W170      55.0010      59.9990    -169.9990    -165.0010    35418  6214582
562   N55W175      55.0010      59.9990    -174.9990    -170.0010    36806  6213194
563   S05E005      -4.9990      -0.0010       5.0010       9.9990   623127  5626873
564   S05E010      -4.9990      -0.0010      10.0010      14.9990  5715048   534952
565   S05E015      -4.9990      -0.0010      15.0010      19.9990  6250000        0
566   S05E020      -4.9990      -0.0010      20.0010      24.9990  6250000        0
567   S05E025      -4.9990      -0.0010      25.0010      29.9990  6250000        0
568   S05E030      -4.9990      -0.0010      30.0010      34.9990  6250000        0
569   S05E035      -4.9990      -0.0010      35.0010      39.9990  6159664    90336
570   S05E040      -4.9990      -0.0010      40.0010      44.9990  1327419  4922581
571   S05E050      -4.9990      -0.0010      50.0010      54.9990     7924  6242076
572   S05E055      -4.9990      -0.0010      55.0010      59.9990   116798  6133202
573   S05E070      -4.9990      -0.0010      70.0010      74.9990    32886  6217114
574   S05E095      -4.9990      -0.0010      95.0010      99.9990   359829  5890171
575   S05E100      -4.9990      -0.0010     100.0010     104.9990  4638591  1611409
576   S05E105      -4.9990      -0.0010     105.0010     109.9990  1891826  4358174
577   S05E110      -4.9990      -0.0010     110.0010     114.9990  4273921  1976079
578   S05E115      -4.9990      -0.0010     115.0010     119.9990  3027027  3222973
579   S05E120      -4.9990      -0.0010     120.0010     124.9990  3056310  3193690
580   S05E125      -4.9990      -0.0010     125.0010     129.9990  1702740  4547260
581   S05E130      -4.9990      -0.0010     130.0010     134.9990  3403926  2846074
582   S05E135      -4.9990      -0.0010     135.0010     139.9990  3900837  2349163
583   S05E140      -4.9990      -0.0010     140.0010     144.9990  2621739  3628261
584   S05E145      -4.9990      -0.0010     145.0010     149.9990   621808  5628192
585   S05E150      -4.9990      -0.0010     150.0010     154.9990   914836  5335164
586   S05E155      -4.9990      -0.0010     155.0010     159.9990    63820  6186180
587   S05E165      -4.9990      -0.0010     165.0010     169.9990    22208  6227792
588   S05E170      -4.9990      -0.0010     170.0010     174.9990    63049  6186951
589   S05E175      -4.9990      -0.0010     175.0010     179.9990    83551  6166449
590   S05W035      -4.9990      -0.0010     -34.9990     -30.0010    25305  6224695
591   S05W040      -4.9990      -0.0010     -39.9990     -35.0010   978741  5271259
592   S05W045      -4.9990      -0.0010     -44.9990     -40.0010  3246913  3003087
593   S05W050      -4.9990      -0.0010     -49.9990     -45.0010  5609441   640559
594   S05W055      -4.9990      -0.0010     -54.9990     -50.0010  6250000        0
595   S05W060      -4.9990      -0.0010     -59.9990     -55.0010  6250000        0
596   S05W065      -4.9990      -0.0010     -64.9990     -60.0010  6250000        0
597   S05W070      -4.9990      -0.0010     -69.9990     -65.0010  6250000        0
598   S05W075      -4.9990      -0.0010     -74.9990     -70.0010  6250000        0
599   S05W080      -4.9990      -0.0010     -79.9990     -75.0010  6249525      475
600   S05W085      -4.9990      -0.0010     -84.9990     -80.0010  1066029  5183971
601   S05W090      -4.9990      -0.0010     -89.9990     -85.0010    65358  6184642
602   S05W095      -4.9990      -0.0010     -94.9990     -90.0010   362676  5887324
603   S05W155      -4.9990      -0.0010    -154.9990    -150.0010    11606  6238394
604   S05W160      -4.9990      -0.0010    -159.9990    -155.0010     2655  6247345
605   S05W175      -4.9990      -0.0010    -174.9990    -170.0010    89676  6160324
606   S10E010      -9.9990      -5.0010      10.0010      14.9990  2867732  3382268
607   S10E015      -9.9990      -5.0010      15.0010      19.9990  6250000        0
608   S10E020      -9.9990      -5.0010      20.0010      24.9990  6250000        0
609   S10E025      -9.9990      -5.0010      25.0010      29.9990  6250000        0
610   S10E030      -9.9990      -5.0010      30.0010      34.9990  6250000        0
611   S10E035      -9.9990      -5.0010      35.0010      39.9990  5800702   449298
612   S10E040      -9.9990      -5.0010      40.0010      44.9990      929  6249071
613   S10E045      -9.9990      -5.0010      45.0010      49.9990    67849  6182151
614   S10E050      -9.9990      -5.0010      50.0010      54.9990   116090  6133910
615   S10E055      -9.9990      -5.0010      55.0010      59.9990    20748  6229252
616   S10E070      -9.9990      -5.0010      70.0010      74.9990   128091  6121909
617   S10E100      -9.9990      -5.0010     100.0010     104.9990   279203  5970797
618   S10E105      -9.9990      -5.0010     105.0010     109.9990  1942370  4307630
619   S10E110      -9.9990      -5.0010     110.0010     114.9990  2086661  4163339
620   S10E115      -9.9990      -5.0010     115.0010     119.9990  1724272  4525728
621   S10E120      -9.9990      -5.0010     120.0010     124.9990  1889050  4360950
622   S10E125      -9.9990      -5.0010     125.0010     129.9990   961884  5288116
623   S10E130      -9.9990      -5.0010     130.0010     134.9990   900893  5349107
624   S10E135      -9.9990      -5.0010     135.0010     139.9990  1690505  4559495
625   S10E140      -9.9990      -5.0010     140.0010     144.9990  4997664  1252336
626   S10E145      -9.9990      -5.0010     145.0010     149.9990  3452825  2797175
627   S10E150      -9.9990      -5.0010     150.0010     154.9990  1120221  5129779
628   S10E155      -9.9990      -5.0010     155.0010     159.9990  1315608  4934392
629   S10E160      -9.9990      -5.0010     160.0010     164.9990   413553  5836447
630   S10E165      -9.9990      -5.0010     165.0010     169.9990    24202  6225798
631   S10E175      -9.9990      -5.0010     175.0010     179.9990   116209  6133791
632   S10W015      -9.9990      -5.0010     -14.9990     -10.0010    18690  6231310
633   S10W035      -9.9990      -5.0010     -34.9990     -30.0010   130239  6119761
634   S10W040      -9.9990      -5.0010     -39.9990     -35.0010  6084848   165152
635   S10W045      -9.9990      -5.0010     -44.9990     -40.0010  6250000        0
636   S10W050      -9.9990      -5.0010     -49.9990     -45.0010  6250000        0
637   S10W055      -9.9990      -5.0010     -54.9990     -50.0010  6250000        0
638   S10W060      -9.9990      -5.0010     -59.9990     -55.0010  6250000        0
639   S10W065      -9.9990      -5.0010     -64.9990     -60.0010  6250000        0
640   S10W070      -9.9990      -5.0010     -69.9990     -65.0010  6250000        0
641   S10W075      -9.9990      -5.0010     -74.9990     -70.0010  6250000        0
642   S10W080      -9.9990      -5.0010     -79.9990     -75.0010  5555268   694732
643   S10W085      -9.9990      -5.0010     -84.9990     -80.0010   465102  5784898
644   S10W140      -9.9990      -5.0010    -139.9990    -135.0010    80159  6169841
645   S10W145      -9.9990      -5.0010    -144.9990    -140.0010    73937  6176063
646   S10W155      -9.9990      -5.0010    -154.9990    -150.0010     9316  6240684
647   S10W160      -9.9990      -5.0010    -159.9990    -155.0010    40145  6209855
648   S10W165      -9.9990      -5.0010    -164.9990    -160.0010     4423  6245577
649   S10W175      -9.9990      -5.0010    -174.9990    -170.0010    48773  6201227
650   S15E010     -14.9990     -10.0010      10.0010      14.9990  2478591  3771409
651   S15E015     -14.9990     -10.0010      15.0010      19.9990  6250000        0
652   S15E020     -14.9990     -10.0010      20.0010      24.9990  6250000        0
653   S15E025     -14.9990     -10.0010      25.0010      29.9990  6250000        0
654   S15E030     -14.9990     -10.0010      30.0010      34.9990  6250000        0
655   S15E035     -14.9990     -10.0010      35.0010      39.9990  6250000        0
656   S15E040     -14.9990     -10.0010      40.0010      44.9990  1037965  5212035
657   S15E045     -14.9990     -10.0010      45.0010      49.9990  1503710  4746290
658   S15E050     -14.9990     -10.0010      50.0010      54.9990   133015  6116985
659   S15E055     -14.9990     -10.0010      55.0010      59.9990    18316  6231684
660   S15E095     -14.9990     -10.0010      95.0010      99.9990    30176  6219824
661   S15E105     -14.9990     -10.0010     105.0010     109.9990    25356  6224644
662   S15E115     -14.9990     -10.0010     115.0010     119.9990     6530  6243470
663   S15E120     -14.9990     -10.0010     120.0010     124.9990   442444  5807556
664   S15E125     -14.9990     -10.0010     125.0010     129.9990  1160204  5089796
665   S15E130     -14.9990     -10.0010     130.0010     134.9990  4314545  1935455
666   S15E135     -14.9990     -10.0010     135.0010     139.9990  1409964  4840036
667   S15E140     -14.9990     -10.0010     140.0010     144.9990  2489266  3760734
668   S15E145     -14.9990     -10.0010     145.0010     149.9990   291667  5958333
669   S15E150     -14.9990     -10.0010     150.0010     154.9990   687277  5562723
670   S15E155     -14.9990     -10.0010     155.0010     159.9990    22358  6227642
671   S15E160     -14.9990     -10.0010     160.0010     164.9990   248333  6001667
672   S15E165     -14.9990     -10.0010     165.0010     169.9990   390354  5859646
673   S15E170     -14.9990     -10.0010     170.0010     174.9990     8287  6241713
674   S15E175     -14.9990     -10.0010     175.0010     179.9990    28386  6221614
675   S15W040     -14.9990     -10.0010     -39.9990     -35.0010  2720785  3529215
676   S15W045     -14.9990     -10.0010     -44.9990     -40.0010  6250000        0
677   S15W050     -14.9990     -10.0010     -49.9990     -45.0010  6250000        0
678   S15W055     -14.9990     -10.0010     -54.9990     -50.0010  6250000        0
679   S15W060     -14.9990     -10.0010     -59.9990     -55.0010  6250000        0
680   S15W065     -14.9990     -10.0010     -64.9990     -60.0010  6250000        0
681   S15W070     -14.9990     -10.0010     -69.9990     -65.0010  6250000        0
682   S15W075     -14.9990     -10.0010     -74.9990     -70.0010  6250000        0
683   S15W080     -14.9990     -10.0010     -79.9990     -75.0010  2533852  3716148
684   S15W140     -14.9990     -10.0010    -139.9990    -135.0010    17920  6232080
685   S15W145     -14.9990     -10.0010    -144.9990    -140.0010    44325  6205675
686   S15W150     -14.9990     -10.0010    -149.9990    -145.0010   123056  6126944
687   S15W155     -14.9990     -10.0010    -154.9990    -150.0010    14671  6235329
688   S15W165     -14.9990     -10.0010    -164.9990    -160.0010    42476  6207524
689   S15W170     -14.9990     -10.0010    -169.9990    -165.0010    57301  6192699
690   S15W175     -14.9990     -10.0010    -174.9990    -170.0010   196179  6053821
691   S15W180     -14.9990     -10.0010    -179.9990    -175.0010    46158  6203842
692   S20E010     -19.9990     -15.0010      10.0010      14.9990  3795616  2454384
693   S20E015     -19.9990     -15.0010      15.0010      19.9990  6250000        0
694   S20E020     -19.9990     -15.0010      20.0010      24.9990  6250000        0
695   S20E025     -19.9990     -15.0010      25.0010      29.9990  6250000        0
696   S20E030     -19.9990     -15.0010      30.0010      34.9990  6248250     1750
697   S20E035     -19.9990     -15.0010      35.0010      39.9990  3761826  2488174
698   S20E040     -19.9990     -15.0010      40.0010      44.9990  1087771  5162229
699   S20E045     -19.9990     -15.0010      45.0010      49.9990  5453988   796012
700   S20E050     -19.9990     -15.0010      50.0010      54.9990   148659  6101341
701   S20E055     -19.9990     -15.0010      55.0010      59.9990    74536  6175464
702   S20E060     -19.9990     -15.0010      60.0010      64.9990    24209  6225791
703   S20E115     -19.9990     -15.0010     115.0010     119.9990    64446  6185554
704   S20E120     -19.9990     -15.0010     120.0010     124.9990  3382152  2867848
705   S20E125     -19.9990     -15.0010     125.0010     129.9990  6250000        0
706   S20E130     -19.9990     -15.0010     130.0010     134.9990  6250000        0
707   S20E135     -19.9990     -15.0010     135.0010     139.9990  5071758  1178242
708   S20E140     -19.9990     -15.0010     140.0010     144.9990  5510171   739829
709   S20E145     -19.9990     -15.0010     145.0010     149.9990  1728257  4521743
710   S20E150     -19.9990     -15.0010     150.0010     154.9990    19412  6230588
711   S20E155     -19.9990     -15.0010     155.0010     159.9990    57698  6192302
712   S20E160     -19.9990     -15.0010     160.0010     164.9990    76784  6173216
713   S20E165     -19.9990     -15.0010     165.0010     169.9990   694740  5555260
714   S20E170     -19.9990     -15.0010     170.0010     174.9990    11673  6238327
715   S20E175     -19.9990     -15.0010     175.0010     179.9990  1032384  5217616
716   S20W010     -19.9990     -15.0010      -9.9990      -5.0010    22940  6227060
717   S20W040     -19.9990     -15.0010     -39.9990     -35.0010   968463  5281537
718   S20W045     -19.9990     -15.0010     -44.9990     -40.0010  6249749      251
719   S20W050     -19.9990     -15.0010     -49.9990     -45.0010  6250000        0
720   S20W055     -19.9990     -15.0010     -54.9990     -50.0010  6250000        0
721   S20W060     -19.9990     -15.0010     -59.9990     -55.0010  6250000        0
722   S20W065     -19.9990     -15.0010     -64.9990     -60.0010  6250000        0
723   S20W070     -19.9990     -15.0010     -69.9990     -65.0010  6250000        0
724   S20W075     -19.9990     -15.0010     -74.9990     -70.0010  2652356  3597644
725   S20W080     -19.9990     -15.0010     -79.9990     -75.0010    51898  6198102
726   S20W140     -19.9990     -15.0010    -139.9990    -135.0010   103611  6146389
727   S20W145     -19.9990     -15.0010    -144.9990    -140.0010   620474  5629526
728   S20W150     -19.9990     -15.0010    -149.9990    -145.0010   563871  5686129
729   S20W155     -19.9990     -15.0010    -154.9990    -150.0010   156272  6093728
730   S20W160     -19.9990     -15.0010    -159.9990    -155.0010    58381  6191619
731   S20W165     -19.9990     -15.0010    -164.9990    -160.0010    13564  6236436
732   S20W170     -19.9990     -15.0010    -169.9990    -165.0010    26502  6223498
733   S20W175     -19.9990     -15.0010    -174.9990    -170.0010   165925  6084075
734   S20W180     -19.9990     -15.0010    -179.9990    -175.0010   496093  5753907
735   S25E010     -24.9990     -20.0010      10.0010      14.9990  1241924  5008076
736   S25E015     -24.9990     -20.0010      15.0010      19.9990  6250000        0
737   S25E020     -24.9990     -20.0010      20.0010      24.9990  6250000        0
738   S25E025     -24.9990     -20.0010      25.0010      29.9990  6250000        0
739   S25E030     -24.9990     -20.0010      30.0010      34.9990  6212990    37010
740   S25E035     -24.9990     -20.0010      35.0010      39.9990   502649  5747351
741   S25E040     -24.9990     -20.0010      40.0010      44.9990  1825978  4424022
742   S25E045     -24.9990     -20.0010      45.0010      49.9990  3811212  2438788
743   S25E055     -24.9990     -20.0010      55.0010      59.9990   192977  6057023
744   S25E110     -24.9990     -20.0010     110.0010     114.9990  1222840  5027160
745   S25E115     -24.9990     -20.0010     115.0010     119.9990  5743975   506025
746   S25E120     -24.9990     -20.0010     120.0010     124.9990  6250000        0
747   S25E125     -24.9990     -20.0010     125.0010     129.9990  6250000        0
748   S25E130     -24.9990     -20.0010     130.0010     134.9990  6250000        0
749   S25E135     -24.9990     -20.0010     135.0010     139.9990  6250000        0
750   S25E140     -24.9990     -20.0010     140.0010     144.9990  6250000        0
751   S25E145     -24.9990     -20.0010     145.0010     149.9990  6061265   188735
752   S25E150     -24.9990     -20.0010     150.0010     154.9990  1378698  4871302
753   S25E155     -24.9990     -20.0010     155.0010     159.9990    26306  6223694
754   S25E160     -24.9990     -20.0010     160.0010     164.9990   232830  6017170
755   S25E165     -24.9990     -20.0010     165.0010     169.9990   762178  5487822
756   S25E170     -24.9990     -20.0010     170.0010     174.9990    16943  6233057
757   S25W030     -24.9990     -20.0010     -29.9990     -25.0010    20883  6229117
758   S25W045     -24.9990     -20.0010     -44.9990     -40.0010  3249989  3000011
759   S25W050     -24.9990     -20.0010     -49.9990     -45.0010  5772321   477679
760   S25W055     -24.9990     -20.0010     -54.9990     -50.0010  6250000        0
761   S25W060     -24.9990     -20.0010     -59.9990     -55.0010  6250000        0
762   S25W065     -24.9990     -20.0010     -64.9990     -60.0010  6250000        0
763   S25W070     -24.9990     -20.0010     -69.9990     -65.0010  6250000        0
764   S25W075     -24.9990     -20.0010     -74.9990     -70.0010   548332  5701668
765   S25W125     -24.9990     -20.0010    -124.9990    -120.0010     9632  6240368
766   S25W130     -24.9990     -20.0010    -129.9990    -125.0010    15132  6234868
767   S25W135     -24.9990     -20.0010    -134.9990    -130.0010    48161  6201839
768   S25W140     -24.9990     -20.0010    -139.9990    -135.0010   160609  6089391
769   S25W145     -24.9990     -20.0010    -144.9990    -140.0010    50333  6199667
770   S25W150     -24.9990     -20.0010    -149.9990    -145.0010    33996  6216004
771   S25W155     -24.9990     -20.0010    -154.9990    -150.0010    34970  6215030
772   S25W160     -24.9990     -20.0010    -159.9990    -155.0010    50047  6199953
773   S25W175     -24.9990     -20.0010    -174.9990    -170.0010    80977  6169023
774   S25W180     -24.9990     -20.0010    -179.9990    -175.0010    88325  6161675
775   S30E010     -29.9990     -25.0010      10.0010      14.9990    81011  6168989
776   S30E015     -29.9990     -25.0010      15.0010      19.9990  5425610   824390
777   S30E020     -29.9990     -25.0010      20.0010      24.9990  6250000        0
778   S30E025     -29.9990     -25.0010      25.0010      29.9990  6250000        0
779   S30E030     -29.9990     -25.0010      30.0010      34.9990  3256619  2993381
780   S30E040     -29.9990     -25.0010      40.0010      44.9990    98456  6151544
781   S30E045     -29.9990     -25.0010      45.0010      49.9990   231606  6018394
782   S30E110     -29.9990     -25.0010     110.0010     114.9990  1377545  4872455
783   S30E115     -29.9990     -25.0010     115.0010     119.9990  6250000        0
784   S30E120     -29.9990     -25.0010     120.0010     124.9990  6250000        0
785   S30E125     -29.9990     -25.0010     125.0010     129.9990  6250000        0
786   S30E130     -29.9990     -25.0010     130.0010     134.9990  6250000        0
787   S30E135     -29.9990     -25.0010     135.0010     139.9990  6250000        0
